1530662400.0,8.83360000,9.39550000,8.70920000,8.90640000,6569646.07000000,1530748799999,59445534.33312900,39260,3634128.76000000,32886179.97916300,0
1530748800.0,8.90970000,9.22190000,8.65830000,8.83280000,8412873.07000000,1530835199999,75065431.30596200,59073,4666062.16000000,41649311.34800300,0
1530835200.0,8.83300000,8.87350000,8.28800000,8.63030000,4527731.38000000,1530921599999,39016819.76715200,40976,2270307.41000000,19571730.15634000,0
1530921600.0,8.64490000,8.89310000,8.35170000,8.83360000,2062917.31000000,1531007999999,17679409.14611200,25922,994094.15000000,8524142.87598900,0
1531008000.0,8.83320000,8.98010000,8.65010000,8.68270000,9139546.76000000,1531094399999,80417482.23915800,45286,5434512.95000000,47817366.91194700,0
1531094400.0,8.68260000,8.71650000,7.50000000,7.70920000,8872131.76000000,1531180799999,75166382.94989500,55731,5128813.49000000,43594009.86758000,0
1531180800.0,7.70450000,7.82400000,7.05030000,7.11960000,6524620.99000000,1531267199999,48523294.94168100,65430,3198051.64000000,23812741.21285500,0
1531267200.0,7.11990000,7.39930000,6.72000000,7.16160000,12859537.82000000,1531353599999,90308610.24338400,72321,7986629.46000000,56080593.75512700,0
1531353600.0,7.16680000,7.17040000,6.54000000,6.92070000,14581793.54000000,1531439999999,98837464.69078000,67754,9488192.09000000,64344596.26223000,0
1531440000.0,6.92080000,7.22450000,6.68810000,6.89210000,14260068.83000000,1531526399999,100305328.60613600,65071,9100806.50000000,64057224.58986100,0
1531526400.0,6.89820000,7.08800000,6.76400000,6.92370000,12584240.60000000,1531612799999,87061842.91313400,44555,8799343.34000000,60866202.41602600,0
1531612800.0,6.92680000,7.53460000,6.85200000,7.40750000,13645106.84000000,1531699199999,97694619.57709100,53036,9157446.16000000,65529202.45473100,0
1531699200.0,7.40260000,8.18190000,7.22020000,8.08990000,15310182.77000000,1531785599999,117959402.11220700,84539,9636942.33000000,74133105.84848200,0
1531785600.0,8.08450000,8.96860000,7.83000000,8.78260000,15072014.32000000,1531871999999,123849888.38920100,90844,9365771.25000000,76862648.70974700,0
1531872000.0,8.78300000,9.37000000,8.42870000,8.60180000,15368313.36000000,1531958399999,136554559.89374000,106523,8814557.99000000,78325731.66306200,0
1531958400.0,8.60150000,8.75920000,8.15280000,8.41750000,12014171.90000000,1532044799999,101564586.53425700,81173,6805819.40000000,57556718.43210600,0
1532044800.0,8.42200000,8.60690000,7.71100000,7.85830000,11299468.79000000,1532131199999,92032192.11640700,88201,6155477.89000000,50175808.33027900,0
1532131200.0,7.85830000,8.24190000,7.57200000,8.00000000,8592901.02000000,1532217599999,68335831.11758400,59729,4598596.72000000,36571730.87725900,0
1532217600.0,7.99390000,8.27000000,7.71000000,7.84880000,7179671.84000000,1532303999999,57904810.23791500,51200,3541091.21000000,28563875.93573100,0
1532304000.0,7.84610000,8.41440000,7.78110000,7.93530000,5692633.20000000,1532390399999,46105467.10175800,64677,2759517.30000000,22340115.61630600,0
1532390400.0,7.93360000,8.69670000,7.71650000,8.58710000,11998912.88000000,1532476799999,99761232.87797300,96177,6845559.30000000,57022682.80381800,0
1532476800.0,8.58090000,9.14070000,8.33850000,8.53200000,14376822.84000000,1532563199999,124242949.68342200,86059,9056563.41000000,78248195.18145000,0
1532563200.0,8.53070000,8.86000000,8.19000000,8.30000000,13521194.47000000,1532649599999,116182558.11324200,72125,8774789.40000000,75442863.78622500,0
1532649600.0,8.29800000,8.53520000,8.00000000,8.43210000,14149475.26000000,1532735999999,117082790.28192500,70861,8932423.98000000,73926008.10419000,0
1532736000.0,8.42960000,8.45350000,8.12000000,8.35230000,12344279.70000000,1532822399999,102567207.01492900,46097,7998421.51000000,66468831.52110000,0
1532822400.0,8.35010000,8.47700000,8.13000000,8.31480000,11644873.39000000,1532908799999,96277533.21497300,42689,7565944.33000000,62550613.38493900,0
1532908800.0,8.31710000,8.35000000,7.40000000,7.74210000,11922994.36000000,1532995199999,95041251.10680300,72362,7394434.19000000,59117072.30247000,0
1532995200.0,7.73030000,7.74640000,7.10000000,7.33170000,10844162.96000000,1533081599999,80103751.62746800,77921,6262578.15000000,46309066.86875300,0
1533081600.0,7.33170000,7.39370000,6.88000000,7.21760000,9579047.93000000,1533167999999,69171235.46153300,68268,5747864.46000000,41543878.32027600,0
1533168000.0,7.21460000,7.32070000,6.87070000,7.00720000,8516504.08000000,1533254399999,60446038.71429500,53831,5193492.03000000,36879647.66002300,0
1533254400.0,7.00710000,7.25390000,6.85000000,7.17840000,7840361.16000000,1533340799999,55466634.14793600,52153,4258894.39000000,30131197.62429200,0
1533340800.0,7.17850000,7.31940000,6.87880000,6.97790000,2585204.18000000,1533427199999,18249593.33138100,33658,1197717.84000000,8464810.89529200,0
1533427200.0,6.97790000,7.08890000,6.90290000,7.03730000,9206157.48000000,1533513599999,64535708.54678800,36112,6524221.57000000,45744235.00958000,0
1533513600.0,7.03390000,7.16020000,6.92730000,7.06080000,8405635.46000000,1533599999999,59042412.04541000,40039,6008718.12000000,42214456.82824900,0
1533600000.0,7.05760000,7.19000000,6.50100000,6.56890000,9777297.88000000,1533686399999,68040394.57857700,58778,6332113.72000000,44106139.25433800,0
1533686400.0,6.56900000,6.56900000,5.35000000,5.57880000,13221551.54000000,1533772799999,77868585.37978100,110953,7404801.15000000,43769221.03942500,0
1533772800.0,5.57880000,5.94160000,5.39880000,5.75810000,12850965.32000000,1533859199999,73343721.12794500,77248,8260802.78000000,47155145.44530500,0
1533859200.0,5.75480000,5.81310000,5.16060000,5.24540000,13561226.17000000,1533945599999,74997151.43346700,94878,8264200.11000000,45758262.01957700,0
1533945600.0,5.24790000,5.32930000,4.81520000,4.96690000,13957284.98000000,1534031999999,70846051.07246800,89242,8888579.07000000,45141503.92249600,0
1534032000.0,4.96380000,5.17010000,4.90020000,4.96530000,11379903.76000000,1534118399999,57444099.78833700,67005,7366572.40000000,37200981.32305600,0
1534118400.0,4.96310000,5.17000000,4.47230000,4.57990000,13437268.88000000,1534204799999,65917042.82367800,73104,8790272.06000000,43199674.36962200,0
1534204800.0,4.58180000,4.58850000,4.15000000,4.57710000,13455331.16000000,1534291199999,58393579.20314600,84587,8533383.15000000,37018821.86126700,0
1534291200.0,4.57720000,4.92030000,4.48000000,4.62080000,13564051.57000000,1534377599999,63720325.31108400,97087,8033680.95000000,37711200.96650400,0
1534377600.0,4.62080000,4.81190000,4.43400000,4.52100000,12620729.20000000,1534463999999,58680031.19260700,67734,8170763.76000000,38006268.99907400,0
1534464000.0,4.51700000,5.60000000,4.48660000,5.58340000,16303531.19000000,1534550399999,80949585.50374300,104391,9926424.50000000,49208274.18284900,0
1534550400.0,5.59010000,5.66100000,4.82000000,5.07880000,9205753.27000000,1534636799999,48559950.27683800,76393,5035578.09000000,26632400.40130900,0
1534636800.0,5.07640000,5.40930000,4.93740000,5.28430000,4144220.91000000,1534723199999,21534663.03404300,46094,1975342.12000000,10274690.21547600,0
1534723200.0,5.28540000,5.35500000,4.66410000,4.70200000,12405439.12000000,1534809599999,63179322.94584300,68946,7834505.22000000,39990518.02889900,0
1534809600.0,4.70200000,4.95000000,4.65000000,4.90980000,11624179.41000000,1534895999999,55707322.97914400,65461,7506716.42000000,35987680.33931400,0
1534896000.0,4.91120000,5.33200000,4.52030000,4.71440000,14950192.46000000,1534982399999,73997905.56803800,89631,9189186.60000000,45534602.59798500,0
1534982400.0,4.71100000,4.95120000,4.64100000,4.89610000,11319765.31000000,1535068799999,54197191.76423700,57334,7538577.94000000,36072586.39015900,0
1535068800.0,4.89640000,5.10840000,4.77100000,5.04160000,12609719.58000000,1535155199999,62046918.99258600,58419,8483352.10000000,41738031.84025200,0
1535155200.0,5.04830000,5.07060000,4.90380000,5.02840000,11571667.26000000,1535241599999,57881226.93714100,46466,8176236.29000000,40895870.58225700,0
1535241600.0,5.03090000,5.04800000,4.81710000,4.94970000,11920852.34000000,1535327999999,58681457.25434100,47902,8461838.73000000,41659358.10610100,0
1535328000.0,4.94570000,5.43510000,4.90430000,5.39200000,14618857.84000000,1535414399999,75278121.99695600,70593,9422115.33000000,48455419.35089900,0
1535414400.0,5.39190000,6.03000000,5.27000000,5.91650000,15445866.35000000,1535500799999,85134210.55522400,85155,9908074.29000000,54541011.74542600,0
1535500800.0,5.91740000,6.48020000,5.76960000,6.12510000,17756893.76000000,1535587199999,108063170.17433400,113586,10664853.52000000,64813972.69893600,0
1535587200.0,6.12520000,6.27990000,5.73040000,6.06400000,13024568.83000000,1535673599999,77752071.45180200,82482,7612263.16000000,45417084.91337600,0
1535673600.0,6.06410000,6.50000000,5.91710000,6.40250000,15251455.65000000,1535759999999,94960775.85953300,86899,9643969.67000000,60024933.86995400,0
1535760000.0,6.40850000,6.81160000,6.39710000,6.66700000,14560265.70000000,1535846399999,96958083.20904800,81603,9297713.61000000,61912740.44796000,0
1535846400.0,6.66700000,6.69620000,6.31580000,6.63660000,12465241.13000000,1535932799999,81280739.57344800,80421,8111480.62000000,52882195.28788600,0
1535932800.0,6.63860000,6.71900000,6.38340000,6.46490000,11189975.03000000,1536019199999,72670868.60940200,57820,7313811.44000000,47496215.58905400,0
1536019200.0,6.46680000,6.64000000,6.33270000,6.48000000,12281351.21000000,1536105599999,79778755.34777800,54676,8603718.10000000,55884404.56684700,0
1536105600.0,6.48000000,6.58000000,5.09520000,5.15110000,16739077.82000000,1536191999999,99207764.54295100,99211,9959536.62000000,59528393.36345400,0
1536192000.0,5.14980000,5.26560000,4.85000000,5.23630000,15053327.18000000,1536278399999,76131744.34558300,95685,8964209.37000000,45350658.74000800,0
1536278400.0,5.23390000,5.35000000,4.93000000,5.05150000,12515313.61000000,1536364799999,64019559.97583700,68977,7783124.48000000,39821292.49793600,0
1536364800.0,5.05040000,5.14690000,4.63000000,4.74500000,12253396.81000000,1536451199999,60990822.72431900,59461,7751564.50000000,38655153.07644700,0
1536451200.0,4.74260000,5.18950000,4.65010000,4.94490000,14468610.64000000,1536537599999,71581436.51497400,71963,8859854.66000000,43710112.44820500,0
1536537600.0,4.94490000,5.12000000,4.88700000,5.02860000,12480946.54000000,1536623999999,62630337.40469900,59127,8113622.03000000,40721180.36847100,0
1536624000.0,5.03430000,5.09600000,4.72000000,4.98650000,13071963.25000000,1536710399999,64571687.71524300,65427,8160713.42000000,40357880.13445200,0
1536710400.0,4.98490000,4.98800000,4.75000000,4.94500000,10668222.16000000,1536796799999,51945398.20611700,52654,6823325.69000000,33235298.29608800,0
1536796800.0,4.94680000,5.55550000,4.92300000,5.38000000,15282999.29000000,1536883199999,79349859.56928000,83101,9495749.49000000,49200665.32993600,0
1536883200.0,5.38440000,5.53600000,5.12930000,5.21960000,12062133.24000000,1536969599999,64127736.24524200,65240,7362030.50000000,39143955.50111500,0
1536969600.0,5.21950000,5.52000000,5.21000000,5.34010000,10294566.50000000,1537055999999,55375099.14776500,46022,6846626.44000000,36804505.81235100,0
1537056000.0,5.33990000,5.49000000,5.19750000,5.40900000,10006590.53000000,1537142399999,53593658.31826700,43310,6727058.42000000,36049108.44723500,0
1537142400.0,5.40690000,5.48310000,4.67450000,4.83980000,14189706.28000000,1537228799999,72848332.82871600,75217,8443670.77000000,43597595.29906500,0
1537228800.0,4.84310000,5.26800000,4.77190000,5.05650000,11968752.83000000,1537315199999,59523728.26895200,64421,7541138.12000000,37482362.32124900,0
1537315200.0,5.05070000,5.34510000,4.91000000,5.23690000,11557489.81000000,1537401599999,59027107.53985500,69067,7113921.21000000,36350966.56504400,0
1537401600.0,5.23810000,5.85820000,5.18130000,5.74320000,12196969.94000000,1537487999999,65077468.37111800,65564,7275207.76000000,38744864.49579500,0
1537488000.0,5.74320000,6.27320000,5.60000000,6.19010000,13964071.13000000,1537574399999,81669199.55761200,94012,7543074.47000000,44128898.11067500,0
1537574400.0,6.18590000,6.30000000,5.76110000,5.94810000,6891666.21000000,1537660799999,41202294.50201600,53102,3746246.43000000,22398667.39187400,0
1537660800.0,5.94290000,6.15550000,5.81040000,6.02630000,7827471.98000000,1537747199999,46829940.16404300,49916,4074314.79000000,24374550.18491000,0
1537747200.0,6.02650000,6.04050000,5.58820000,5.66790000,6324359.40000000,1537833599999,36631570.21017200,46122,3082526.39000000,17870611.17130900,0
1537833600.0,5.67520000,5.67550000,5.01000000,5.41940000,13107074.59000000,1537919999999,69062940.43566000,75476,7995279.99000000,42091931.42889300,0
1537920000.0,5.42160000,5.77000000,5.23010000,5.55000000,13589930.21000000,1538006399999,74268076.07654300,65823,9034838.09000000,49300731.95516200,0
1538006400.0,5.55180000,5.96320000,5.34640000,5.82530000,13301558.47000000,1538092799999,74964578.16985500,68261,8871641.72000000,49954938.84908700,0
1538092800.0,5.82530000,6.02420000,5.65810000,5.75620000,13991389.18000000,1538179199999,81448295.75002400,78401,9157186.90000000,53301369.89077200,0
1538179200.0,5.75620000,5.85430000,5.45210000,5.74390000,11890491.74000000,1538265599999,67640743.37704600,54962,8117449.77000000,46221222.04177500,0
1538265600.0,5.74520000,5.91600000,5.35870000,5.72570000,14404746.48000000,1538351999999,82413486.59749000,73947,9143080.30000000,52400744.45653800,0
1538352000.0,5.72590000,5.85000000,5.51550000,5.73760000,9502063.72000000,1538438399999,54216126.85846200,51143,6057291.06000000,34567083.87738700,0
1538438400.0,5.73310000,5.79000000,5.53440000,5.61630000,11317245.16000000,1538524799999,64236695.52466400,44057,7884677.10000000,44753926.61685300,0
1538524800.0,5.60960000,5.68900000,5.44310000,5.61530000,12220807.40000000,1538611199999,67869087.71084300,56671,8406795.00000000,46703911.56519000,0
1538611200.0,5.61530000,5.91000000,5.60260000,5.80080000,13111708.54000000,1538697599999,74986394.89027300,54252,8462103.09000000,48386002.66927200,0
1538697600.0,5.80170000,5.90000000,5.65020000,5.82000000,13095178.01000000,1538783999999,75330721.67819300,50655,8468136.24000000,48706716.17198700,0
1538784000.0,5.82170000,5.85300000,5.66660000,5.73000000,14095923.21000000,1538870399999,81234712.59877200,44951,8527340.82000000,49113368.65623400,0
1538870400.0,5.73000000,5.80000000,5.62390000,5.76300000,13803783.81000000,1538956799999,78843449.88190700,42890,8849092.64000000,50545000.99317400,0
